timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
259383365,259382928,36.660787172532416,126.34203681317642,59.486637,75.78988,-0.0,1.7743288,2.9324114,nan,2,0,0,0
260381044,260380611,36.660801284793976,126.34204603571531,59.41838,75.82182,-0.0,1.7744782,2.9325128,nan,2,0,0,0
261388603,261388172,36.660809230069226,126.34204975496218,59.432163,75.93151,-0.0,1.7747171,2.9323883,nan,2,0,0,0
262386404,262385855,36.6608087585796,126.34204707753271,59.472797,76.05613,-0.0,1.7747864,2.932503,nan,2,0,0,0
263383992,263383538,36.66080733040455,126.3420448266816,59.487026,76.141785,-0.0,1.7748106,2.9322944,nan,2,0,0,0
264381662,264381222,36.660807885446786,126.34205219747095,59.60705,76.328636,-0.0,1.7748165,2.9324086,nan,2,0,0,0
265389280,265388784,36.66082304815147,126.3421037485742,60.100887,76.84917,-0.0,1.7749699,2.9322853,nan,2,0,0,0
266387083,266386469,36.66085825249537,126.34219689483294,60.33086,77.081276,-0.0,1.7750149,2.9324338,nan,2,0,0,0
267384624,267384154,36.660917938053935,126.34232630542759,60.265167,76.99068,-0.0,1.7749578,2.932256,nan,2,0,0,0
268382316,268381839,36.66099466549025,126.3424867364388,60.92689,77.58052,-0.0,1.7748867,2.9324224,nan,2,0,0,0
269379968,269379525,36.66107661847616,126.34266527984386,62.179176,78.733,-0.0,1.7747829,2.9322467,nan,2,0,0,0
270377723,270377211,36.66111970408907,126.34286632698696,63.400753,79.854485,-0.0,1.7747614,2.9323585,nan,2,0,0,0
271385451,271384775,36.661110160198604,126.34307490562327,63.06359,79.41741,-0.0,1.7749615,2.9322083,nan,2,0,0,0
272382903,272382461,36.661111873357676,126.34328587511801,61.109165,77.362465,-0.0,1.7750328,2.9323194,nan,2,0,0,0
273380718,273380147,36.66114028568997,126.3435017220408,59.68835,75.84228,-0.0,1.7750878,2.9320815,nan,2,0,0,0
274378422,274377833,36.66118253481085,126.34371988214923,58.793724,74.84775,-0.0,1.7752157,2.9322047,nan,2,0,0,0
275385909,275385397,36.6612291048898,126.34394113821186,58.616863,74.57089,-0.0,1.7753937,2.932116,nan,2,0,0,0
276383613,276383086,36.66130327954989,126.34414273930652,58.19949,74.05492,-0.0,1.7753929,2.9322507,nan,2,0,0,0
277381262,277380769,36.66145859763388,126.34421973044306,59.500206,75.255035,-0.0,1.7757605,2.9324472,nan,2,0,0,0
278378903,278378455,36.66160267687758,126.3441202315436,61.471275,77.1259,-0.0,1.7762864,2.932376,nan,2,0,0,0
279386557,279386019,36.661638360267816,126.34391314643743,62.84295,78.39738,-0.0,1.7772249,2.9323766,nan,2,0,0,0
280384628,280383704,36.661577647800755,126.34370208413984,61.38343,76.83775,-0.0,1.7782308,2.9328127,nan,2,0,0,0
281381994,281381389,36.661528172070355,126.34348135661624,58.96678,74.321,-0.0,1.7782396,2.9324377,nan,2,0,0,0
282379971,282379073,36.661542193938224,126.34325182405392,57.969093,73.2238,-0.0,1.7781258,2.9322248,nan,2,0,0,0
283377297,283376757,36.66161082119314,126.34303960902142,57.779118,72.93314,-0.0,1.7781495,2.9317787,nan,2,0,0,0
284385245,284384319,36.66171320796224,126.34284855331363,57.32014,72.37553,-0.0,1.7785268,2.931889,nan,2,0,0,0
285382799,285382002,36.66182721636686,126.34267747480298,57.085693,72.06693,-0.0,1.7786504,2.9317002,nan,2,0,0,0
286380591,286379685,36.66194155281142,126.34251332226552,56.894096,71.82228,-0.0,1.7787147,2.9318733,nan,2,0,0,0
287378075,287377367,36.6620529643382,126.34235052609456,56.88866,71.76448,-0.0,1.7786952,2.9320648,nan,2,0,0,0
288385560,288384926,36.662163614319375,126.34218500780273,56.678,71.52634,-0.0,1.7787563,2.932031,nan,2,0,0,0
289383130,289382607,36.66227274621926,126.34201892931894,56.638496,71.47444,-0.0,1.7786533,2.932239,nan,2,0,0,0
290380920,290380288,36.66238174752428,126.3418528669635,56.678783,71.51014,-0.0,1.7785475,2.9321094,nan,2,0,0,0
291378394,291377967,36.66249364408181,126.34169490497199,56.95863,71.78885,-0.0,1.7784809,2.9322908,nan,2,0,0,0
292386009,292385524,36.66261201243949,126.34154627942182,57.23129,72.065994,-0.0,1.7785479,2.9322371,nan,2,0,0,0
293383706,293383202,36.662732414202395,126.34140598001996,57.20222,72.03913,-0.0,1.7783829,2.9324114,nan,2,0,0,0
294381320,294380880,36.66285492537126,126.34126592217869,57.427788,72.272766,-0.0,1.7782879,2.9322386,nan,2,0,0,0
295379030,295378557,36.662977243031825,126.3411267255294,57.825577,72.69028,-0.0,1.7781852,2.9323885,nan,2,0,0,0
296386569,296386112,36.66309962514894,126.34098584519343,57.71308,72.597786,-0.0,1.7782893,2.932301,nan,2,0,0,0
297384269,297383787,36.66322038373645,126.34084647524175,57.82811,72.74202,-0.0,1.7782302,2.932449,nan,2,0,0,0
298381951,298381463,36.66334118964993,126.3407078532856,57.997757,72.940094,-0.0,1.7781101,2.9322622,nan,2,0,0,0
299379583,299379137,36.66346190869604,126.34057085410147,58.250256,73.20936,-0.0,1.7779713,2.9324055,nan,2,0,0,0
300387120,300386689,36.66358294071583,126.34043249138665,58.417698,73.37699,-0.0,1.7779806,2.932315,nan,2,0,0,0
301384869,301384362,36.66370360021632,126.34029902003059,58.481075,73.436264,-0.0,1.7777835,2.9324563,nan,2,0,0,0
302382612,302382035,36.66384529349754,126.34021850896964,59.17845,74.12247,-0.0,1.7776902,2.9322534,nan,2,0,0,0
303380141,303379707,36.66399622033477,126.34026173068933,60.6306,75.55509,-0.0,1.7776625,2.9323742,nan,2,0,0,0
304377890,304377378,36.66412562156928,126.34037495481888,60.427994,75.34326,-0.0,1.7776575,2.9322188,nan,2,0,0,0
305385405,305384927,36.664237509806114,126.34051850417096,59.51907,74.43432,-0.0,1.7777233,2.9324455,nan,2,0,0,0
306383091,306382597,36.66431944777261,126.34068046857104,57.60898,72.56579,-0.0,1.7776557,2.9325514,nan,2,0,0,0
307380913,307380267,36.66430381603057,126.34088052552865,57.41004,72.400955,-0.0,1.7777367,2.9323745,nan,2,0,0,0
308378373,308377935,36.66418410292296,126.3410359695438,57.45153,72.47633,-0.0,1.7779151,2.9325404,nan,2,0,0,0
309385997,309385481,36.664022204917096,126.3410936763017,56.03515,71.13838,-0.0,1.7781894,2.932436,nan,2,0,0,0
310383731,310383149,36.663864490205356,126.34109718151852,53.140503,68.34394,-0.0,1.7782031,2.9325662,nan,2,0,0,0
311381331,311380816,36.66371308821787,126.34111009095142,49.823254,65.126785,-0.0,1.7780612,2.9322922,nan,2,0,0,0
312378924,312378483,36.663568109421746,126.34115129840414,46.67592,62.079453,-0.0,1.7779022,2.9322965,nan,2,0,0,0
313386534,313386026,36.663428625527196,126.34121104757223,43.78164,59.285175,-0.0,1.7779171,2.932105,nan,2,0,0,0
314384177,314383691,36.663295370870955,126.34127866253797,40.66265,56.266186,-0.0,1.7778101,2.9322052,nan,2,0,0,0
315382012,315381356,36.66316412269622,126.34134753140987,37.76936,53.471996,-0.0,1.7777245,2.932347,nan,2,0,0,0
316379494,316379020,36.6630325648895,126.34141418743168,34.84077,50.644707,-0.0,1.7776978,2.9321713,nan,2,0,0,0
317387071,317386562,36.66290189365469,126.3414796637801,32.133522,48.037056,-0.0,1.7778453,2.9320953,nan,2,0,0,0
318384677,318384225,36.662772616692834,126.34153533086989,29.279526,45.28276,-0.0,1.7778519,2.9322386,nan,2,0,0,0
319382327,319381888,36.662636448761155,126.34154936616439,26.625221,42.728256,-0.0,1.7778304,2.9323614,nan,2,0,0,0
320380123,320379551,36.66250000043368,126.34155275465206,24.2274,40.422478,-0.0,1.7777336,2.932153,nan,2,0,0,0
321387529,321387091,36.66237224492086,126.34162654751378,21.567947,37.81668,-0.0,1.7776918,2.9323156,nan,2,0,0,0
322385193,322384753,36.66225218096099,126.34174025375673,20.537512,36.74672,-0.0,1.7777289,2.9321084,nan,2,0,0,0
323382860,323382415,36.66211581776672,126.34184105543775,20.118713,36.23066,-0.0,1.777821,2.9322193,nan,2,0,0,0
324380579,324380076,36.661966062624344,126.34192053414425,20.83466,36.846504,-0.0,1.7778378,2.932339,nan,2,0,0,0
325378611,325377737,36.6618178084006,126.34199330206503,21.598274,37.50982,-0.0,1.7777938,2.9321487,nan,2,0,0,0
326385846,326385276,36.6616726383466,126.34206477625973,21.166151,36.977596,-0.0,1.777878,2.9323907,nan,2,0,0,0
327383841,327382936,36.66153143763554,126.34213819565231,20.644787,36.356133,-0.0,1.7777616,2.9322119,nan,2,0,0,0
328381328,328380597,36.66138859380309,126.34221543860944,20.256023,35.86887,-0.0,1.7777427,2.9323492,nan,2,0,0,0
329379106,329378257,36.6612430184397,126.34229531964128,20.68486,36.19599,-0.0,1.7777016,2.9324784,nan,2,0,0,0
330386346,330385795,36.66109719814038,126.34237642678173,21.143494,36.55524,-0.0,1.7778115,2.9323502,nan,2,0,0,0
331384454,331383455,36.66095713766553,126.3424555666742,21.92099,37.232338,-0.0,1.7777112,2.9324737,nan,2,0,0,0
332381808,332381114,36.66082110801923,126.34253074692108,21.934101,37.145447,-0.0,1.7776154,2.9322712,nan,2,0,0,0
333379392,333378773,36.66068850804267,126.342603385463,21.456837,36.567986,-0.0,1.7774749,2.9324045,nan,2,0,0,0
334386905,334386311,36.66055478504074,126.34267840376368,20.53741,35.553665,-0.0,1.777578,2.932305,nan,2,0,0,0
335384546,335383969,36.660418456571676,126.34275544687844,19.811691,34.754494,-0.0,1.7775009,2.9324453,nan,2,0,0,0
336382064,336381628,36.66027353386526,126.34283602628825,20.319298,35.181084,-0.0,1.7774997,2.932259,nan,2,0,0,0
337379819,337379286,36.660124051034636,126.34292518297453,21.319305,36.09533,-0.0,1.777418,2.932398,nan,2,0,0,0
338387476,338386822,36.659984628908944,126.34305426745047,23.205204,37.898563,-0.0,1.7774516,2.9322886,nan,2,0,0,0
339384961,339384484,36.659871550345805,126.34322625928854,25.94827,40.543045,-0.0,1.7774374,2.9324105,nan,2,0,0,0
340382688,340382138,36.659797903554384,126.34343037175975,28.986828,43.480705,-0.0,1.7774972,2.932218,nan,2,0,0,0
341380424,341379796,36.65976949613275,126.34364905076326,32.35629,46.751064,-0.0,1.7776285,2.9323661,nan,2,0,0,0
342387838,342387331,36.65978900751366,126.34386594408353,35.129486,49.424263,-0.0,1.7779158,2.9322886,nan,2,0,0,0
343385429,343384989,36.65985252474967,126.34406316458188,37.621765,51.81584,-0.0,1.7777541,2.932456,nan,2,0,0,0
344383135,344382646,36.65995224348338,126.34423456346374,39.895264,53.98954,-0.0,1.777369,2.932621,nan,2,0,0,0
345380769,345380303,36.66008311442708,126.34436671122026,42.19653,56.190304,-0.0,1.7768484,2.932434,nan,2,0,0,0
346378409,346377959,36.66023649981693,126.34445569069489,44.432007,58.33155,-0.0,1.7763944,2.9325826,nan,2,0,0,0
347385939,347385494,36.660402830401566,126.34449102047927,47.161278,60.984207,-0.0,1.7762135,2.932481,nan,2,0,0,0
348383583,348383150,36.660568173403696,126.34447826931621,49.802105,63.585163,-0.0,1.7759931,2.9326112,nan,2,0,0,0
349381251,349380806,36.660725895081605,126.34441664449015,52.401016,66.164764,-0.0,1.7758088,2.9327197,nan,2,0,0,0
350378949,350378462,36.660865613779876,126.34430800796868,54.62434,68.40465,-0.0,1.7756528,2.9324906,nan,2,0,0,0
351386677,351385995,36.66098204265004,126.34416018840145,56.120586,69.95564,-0.0,1.775609,2.9323637,nan,2,0,0,0
352384188,352383650,36.66106419188682,126.34398112410406,56.638622,70.565094,-0.0,1.7754434,2.9325066,nan,2,0,0,0
353381777,353381305,36.66110845881555,126.3437780554856,56.89024,70.91821,-0.0,1.7751945,2.9326358,nan,2,0,0,0
354379667,354378960,36.6611095914663,126.3435632169699,57.051624,71.176994,-0.0,1.7750723,2.932422,nan,2,0,0,0
355386931,355386492,36.66106557299333,126.34335024511284,57.542133,71.76851,-0.0,1.7751532,2.932639,nan,2,0,0,0
356384591,356384146,36.66097875933328,126.3431571682078,57.65069,71.97706,-0.0,1.7751701,2.9324431,nan,2,0,0,0
357382285,357381800,36.660850286293936,126.34299707103,57.68854,72.114914,-0.0,1.775264,2.9325683,nan,2,0,0,0
358379930,358379453,36.66068692341754,126.34288531689339,57.85197,72.37898,-0.0,1.7752643,2.9327004,nan,2,0,0,0
359387424,359386984,36.660500248460686,126.34283333627323,58.17141,72.798485,-0.0,1.7751988,2.9326005,nan,2,0,0,0
360385133,360384637,36.66031104023603,126.34284966286074,59.12039,73.847664,-0.0,1.7749457,2.9327438,nan,2,0,0,0
361382937,361382290,36.660134209254494,126.34292613813938,59.42862,74.25559,-0.0,1.7746204,2.9325366,nan,2,0,0,0
362380381,362379942,36.65998558216829,126.34305973489626,59.71582,74.64279,-0.0,1.7744375,2.9326677,nan,2,0,0,0
363387971,363387472,36.659873653065546,126.34323874040855,60.25794,75.28581,-0.0,1.7746357,2.9325259,nan,2,0,0,0
364385723,364385124,36.65980201274044,126.34343914076429,60.007187,75.13456,-0.0,1.7748288,2.9326339,nan,2,0,0,0
365383419,365382775,36.65977935302293,126.3436508062439,59.51784,74.74581,-0.0,1.7750181,2.9324138,nan,2,0,0,0
366380891,366380427,36.65979850017742,126.34386046671149,58.654217,73.98099,-0.0,1.7751219,2.9325292,nan,2,0,0,0
367378719,367378078,36.65985914559443,126.34405190916542,58.006855,73.432625,-0.0,1.7750663,2.9326363,nan,2,0,0,0
368386051,368385606,36.659955658633685,126.3442186627397,57.523544,73.05102,-0.0,1.7750158,2.932517,nan,2,0,0,0
369384100,369383256,36.66007791835175,126.34434875865358,57.704506,73.331474,-0.0,1.774783,2.9323158,nan,2,0,0,0
370381342,370380906,36.66022078899175,126.34443552487903,58.58931,74.31578,-0.0,1.77472,2.9324608,nan,2,0,0,0
371379161,371378556,36.660372780564856,126.3444846335312,58.554214,74.381485,-0.0,1.7746239,2.9322681,nan,2,0,0,0
372386520,372386083,36.66052926074835,126.34448407742389,58.6774,74.603874,-0.0,1.7747784,2.9324944,nan,2,0,0,0
373384428,373383733,36.66067998394661,126.34443803128026,58.55414,74.580505,-0.0,1.7747984,2.9325905,nan,2,0,0,0
374382151,374381382,36.66081976023547,126.34435048067186,58.458675,74.58575,-0.0,1.7748938,2.9326966,nan,2,0,0,0
375379577,375379030,36.66094006337352,126.34422369537404,58.113995,74.341866,-0.0,1.7750081,2.9327772,nan,2,0,0,0
376387448,376386557,36.66103423984112,126.34406093323614,57.960827,74.2874,-0.0,1.7752094,2.9326196,nan,2,0,0,0
377385184,377384205,36.66109274410123,126.34387308700644,57.98519,74.41247,-0.0,1.7751025,2.9323897,nan,2,0,0,0
378382659,378381853,36.66111431242941,126.34367012399953,58.01909,74.54343,-0.0,1.7749482,2.932509,nan,2,0,0,0
379380116,379379501,36.66109409821814,126.34346333849588,58.09786,74.70679,-0.0,1.7748542,2.932642,nan,2,0,0,0
380387891,380387026,36.66103155508403,126.34326277441947,58.23012,74.91214,-0.0,1.7750392,2.9325426,nan,2,0,0,0
381385316,381384674,36.660928662769344,126.34308510635,58.42808,75.181274,-0.0,1.7751523,2.9326813,nan,2,0,0,0
382382896,382382321,36.66078824668092,126.34294374779066,58.172012,74.99222,-0.0,1.775331,2.9324923,nan,2,0,0,0
383380499,383379967,36.66061677959172,126.34285733561002,58.25562,75.142,-0.0,1.7753983,2.9326375,nan,2,0,0,0
384388182,384387492,36.66043847939769,126.3428257878552,58.655907,75.630226,-0.0,1.7753483,2.9325397,nan,2,0,0,0
385385670,385385138,36.66029104384951,126.34277779319753,58.698082,75.772,-0.0,1.7751491,2.9322507,nan,2,0,0,0
386383309,386382784,36.660218529808844,126.3426630446067,58.6228,75.79658,-0.0,1.7758021,2.932345,nan,2,0,0,0
387380902,387380430,36.66022525076438,126.34255086066412,58.2667,75.54097,-0.0,1.7761114,2.9324021,nan,2,0,0,0
388378519,388378076,36.660246872163405,126.3424834598823,57.738018,75.112434,-0.0,1.7763504,2.9324777,nan,2,0,0,0
389386075,389385599,36.66024579897801,126.34246835550962,54.82615,72.30027,-0.0,1.7767426,2.9322593,nan,2,0,0,0
390383937,390383244,36.66023416530174,126.34245876381958,51.339794,68.914215,-0.0,1.7766311,2.931987,nan,2,0,0,0
391381401,391380889,36.66023469405678,126.34245172228674,48.45989,66.134705,-0.0,1.7767113,2.9313767,nan,2,0,0,0
392379015,392378535,36.66024671751183,126.342454775796,46.3889,64.16345,-0.0,1.7771351,2.9312093,nan,2,0,0,0
393386570,393386058,36.66027035758924,126.34244914262588,46.435276,64.30963,-0.0,1.7772408,2.9307911,nan,2,0,0,0
394384247,394383705,36.6603024231488,126.34243251591111,48.002552,65.97727,-0.0,1.7771304,2.93078,nan,2,0,0,0
395381822,395381348,36.660335631829824,126.34241578603667,50.35048,68.4254,-0.0,1.7770628,2.9306607,nan,2,0,0,0
396379495,396378993,36.660369944204824,126.34240201119724,53.14294,71.317276,-0.0,1.7771093,2.930968,nan,2,0,0,0
397387003,397386516,36.660405206830085,126.34238858491425,55.963722,74.237946,-0.0,1.7773321,2.9311357,nan,2,0,0,0
398384643,398384162,36.66043717370482,126.3423758948214,57.892372,76.26689,-0.0,1.7774465,2.9315312,nan,2,0,0,0
399382341,399381807,36.66046993910245,126.34236630275775,58.56725,77.04115,-0.0,1.7776065,2.9315948,nan,2,0,0,0
400379933,400379453,36.66050305107559,126.34235505472137,58.835506,77.40987,-0.0,1.7778472,2.9319077,nan,2,0,0,0
401387467,401386976,36.66053678639836,126.34234246735112,58.998524,77.672935,-0.0,1.7782553,2.9322631,nan,2,0,0,0
402385157,402384622,36.660571233581805,126.34232815213662,59.073334,77.84685,-0.0,1.7784837,2.9321618,nan,2,0,0,0
403382795,403382268,36.66060624536817,126.34231401351404,59.145367,78.019485,-0.0,1.778618,2.9323614,nan,2,0,0,0
404380442,404379915,36.66064153022902,126.34230014253146,59.18754,78.16165,-0.0,1.7787595,2.9322066,nan,2,0,0,0
405387909,405387439,36.660675922065074,126.34228669863882,59.297703,78.371414,-0.0,1.7789761,2.9324627,nan,2,0,0,0
406385555,406385086,36.66070968944991,126.34227343856263,59.37252,78.54633,-0.0,1.7789657,2.9322834,nan,2,0,0,0
407383245,407382733,36.66073650033958,126.34226306859347,59.512707,78.78682,-0.0,1.7788959,2.932432,nan,2,0,0,0
408381059,408380380,36.66075178563607,126.34225630343268,59.541584,78.91589,-0.0,1.7788007,2.9322438,nan,2,0,0,0
409378500,409378028,36.660761032920014,126.34224985476487,59.511913,78.98613,-0.0,1.7786757,2.9323864,nan,2,0,0,0
410386125,410385554,36.66075819726491,126.34223507417978,59.483955,79.058075,-0.0,1.7786932,2.9322865,nan,2,0,0,0
411383751,411383202,36.66074709417532,126.34219890482136,59.538353,79.21307,-0.0,1.7785268,2.9324265,nan,2,0,0,0
412381386,412380851,36.660737058715874,126.34216247288009,59.641567,79.408195,-0.0,1.7784315,2.9322362,nan,2,0,0,0
413378970,413378500,36.66073143988376,126.34213807627846,59.57536,79.43191,-0.0,1.7783248,2.9323683,nan,2,0,0,0
414386515,414386028,36.66072927866159,126.34212311374452,59.517647,79.470215,-0.0,1.7783979,2.9322667,nan,2,0,0,0
415384193,415383681,36.660727697967495,126.34211262641537,59.479786,79.532555,-0.0,1.7782618,2.9324002,nan,2,0,0,0
416381943,416381329,36.660720595728,126.34208177076263,59.50592,79.658585,-0.0,1.7781489,2.9325294,nan,2,0,0,0
417379453,417378980,36.660711890377385,126.3420475762742,59.60443,79.8559,-0.0,1.7780614,2.9323244,nan,2,0,0,0
418386988,418386509,36.660706182205544,126.34203279222642,59.542408,79.89297,-0.0,1.7781056,2.932539,nan,2,0,0,0
419384693,419384161,36.66070479162994,126.34202780032392,59.50113,79.95219,-0.0,1.7779814,2.932337,nan,2,0,0,0
420382349,420381813,36.66070481951242,126.34202670182964,59.46321,80.01477,-0.0,1.7778895,2.9324737,nan,2,0,0,0
421380805,421379466,36.66070479850838,126.34202768090641,58.792744,79.4443,-0.0,1.7778169,2.9322774,nan,2,0,0,0
422387501,422386998,36.660703698045005,126.34202950669597,57.948326,78.69978,-0.0,1.7779803,2.9325142,nan,2,0,0,0
423385580,423384652,36.66070431527709,126.34202876336404,56.883015,77.734665,-0.0,1.7779766,2.9323275,nan,2,0,0,0
424382897,424382306,36.660705282314325,126.34202754748692,55.784893,76.73592,-0.0,1.7779624,2.9324822,nan,2,0,0,0
425380953,425379961,36.66070614238424,126.34202704043406,54.791046,75.831825,-0.0,1.7779988,2.9323,nan,2,0,0,0
426388283,426387495,36.660705766377575,126.34202726308548,53.768307,74.8782,-0.0,1.7781874,2.9322078,nan,2,0,0,0
427386097,427385151,36.66070512538827,126.34202710531578,52.735405,73.89381,-0.0,1.778188,2.9323528,nan,2,0,0,0
428383404,428382808,36.66070496596645,126.3420273141938,51.709766,72.89552,-0.0,1.7781417,2.932487,nan,2,0,0,0
429381605,429380465,36.66070457272942,126.34202805670347,50.746834,71.94324,-0.0,1.7781334,2.9323008,nan,2,0,0,0
430378726,430378123,36.66070336729699,126.34202841933329,49.86217,71.06234,-0.0,1.7781323,2.9324393,nan,2,0,0,0
431386457,431385662,36.66070289566983,126.3420290204964,48.937847,70.13257,-0.0,1.7782543,2.9323397,nan,2,0,0,0
432383894,432383319,36.66070367588306,126.34202920907983,47.905693,69.07826,-0.0,1.7782538,2.9324794,nan,2,0,0,0
433381746,433380979,36.6607042425304,126.34202945684494,46.919693,68.05685,-0.0,1.7781996,2.9325812,nan,2,0,0,0
434379289,434378639,36.66070413623203,126.34202927306534,45.94026,67.02989,-0.0,1.7781761,2.9323564,nan,2,0,0,0
435386796,435386178,36.66070411814396,126.34202880387399,44.883522,65.914474,-0.0,1.7783484,2.932565,nan,2,0,0,0
436384385,436383840,36.660703826711114,126.34202859184099,43.900528,64.86313,-0.0,1.7783729,2.9323614,nan,2,0,0,0
437382081,437381502,36.66070357042512,126.3420272898252,42.911655,63.792656,-0.0,1.7783512,2.9324913,nan,2,0,0,0
438379691,438379165,36.66070473379789,126.34202680334252,41.87018,62.659668,-0.0,1.7783831,2.932298,nan,2,0,0,0
439387356,439386706,36.660705482277734,126.34202738481875,40.890194,61.584892,-0.0,1.7785257,2.9325228,nan,2,0,0,0
440384851,440384371,36.66070546566487,126.34202760543843,39.905437,60.501545,-0.0,1.7785385,2.932331,nan,2,0,0,0
